41.8270319,-71.3999432,2000-01-01 15:09:53
41.8270469,-71.3999853,2000-01-01 15:10:54
41.8270853,-71.4000526,2000-01-01 15:11:57
41.8270841,-71.400052,2000-01-01 15:17:40
41.8270819,-71.4000695,2000-01-01 15:18:40
41.827086,-71.4000323,2000-01-01 15:20:38
41.8270934,-71.4000617,2000-01-01 15:21:38
41.8270826,-71.4000642,2000-01-01 15:35:48
41.8270703,-71.399979,2000-01-01 15:39:48
41.8270697,-71.3999846,2000-01-01 15:40:49
