id,asleepTime,awakeTime,currTime,accel,isAsleep=1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:30:00,4.988188,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:30:00,4.988188,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,2.9504266,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,2.9504266,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,5.6798916,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,5.229995,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,1.8404533,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,1.5832027,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:31:00,0.098727286,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.9385948,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.9385948,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.094290674,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.120780006,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.04589595,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.94321275,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:32:00,0.07107639,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,1.1627772,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,1.1627772,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,0.051137153,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,0.07756415,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,0.07624394,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,0.068560615,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:33:00,0.11264905,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.049006674,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.049006674,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.109476,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.057800565,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.5911455,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.07493505,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:34:00,0.044881705,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.13789183,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.13789183,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.06011236,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.068560615,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.054417863,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.0788957,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:35:00,0.06366505,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.11749363,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.11749363,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.0913896,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.26927888,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.098727286,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.06731972,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:36:00,0.094290674,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.12748875,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.12748875,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.100228816,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.15613689,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.08995606,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.100228816,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:37:00,0.07235128,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.0913896,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.0913896,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.9617978,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.11425258,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.08295834,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.21325184,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:38:00,0.2668141,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.07107639,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.07107639,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.0788957,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.12411171,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.08023858,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.08433522,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:39:00,0.11913115,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.06487194,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.06487194,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.095758215,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.08295834,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.08572343,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.09723708,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:40:00,0.10326588,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.06366505,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.06366505,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.0913896,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.9385948,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.53055716,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.15802372,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:41:00,0.07493505,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,1.2438815,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,1.2438815,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,0.3800921,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,0.06609017,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,0.26927888,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,0.0815928,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:42:00,1.0268906,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,1.3272055,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,1.3272055,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,0.20026499,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,0.0555341,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,0.3484919,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,0.100228816,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:43:00,0.058950797,1
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.06011236,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.06011236,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.054417863,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.06487194,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.06487194,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.10174169,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:44:00,0.049006674,0
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:45:00,0.0736375,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:45:00,0.0736375,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:45:00,0.062469486,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:45:00,0.061285257,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:45:00,0.05331296,None
1423456241344,2015-08-02 23:30:00,2015-09-02 07:18:00,2015-08-02 23:45:00,0.06366505,None
