id,asleepTime,awakeTime,currTime,accel,isAsleep=1,noise
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:40:00,0.052827936,0,38.600407
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.05282795,None,988.3488
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.05282795,None,988.3488
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.05282795,None,602.7353
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.044390123,None,602.75134
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.04439016,None,117.02703
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.04439016,None,27.829214
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:41:00,0.04439016,0,42.720154
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.052827902,None,41.40755
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.052827902,None,41.40755
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.061999448,None,40.859177
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.061999448,None,30.82147
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.03668606,None,31.898035
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.044390135,None,59.635715
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:42:00,0.052827932,0,40.719936
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.05282791,None,102.456505
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.05282791,None,102.456505
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.044390142,None,485.68127
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.07190463,None,468.5012
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.07190467,None,182.92307
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.044390142,None,146.57748
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:43:00,0.05282791,0,70.76392
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.09391632,None,129.81071
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.09391632,None,129.81071
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.036686078,None,215.4618
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.044390153,None,221.20601
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.052827924,None,90.83084
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.061999477,None,954.7785
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:44:00,0.061999425,0,954.495
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.044390153,None,97.99989
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.044390153,None,97.99989
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.044390146,None,175.25407
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.044390142,None,230.7734
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.052827936,None,11027.464
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.044390153,None,11027.464
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:45:00,0.04439016,0,11027.464
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.052827943,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.044390142,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.044390123,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.03668607,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:46:00,0.044390135,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.052827902,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.052827902,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.044390127,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.06199941,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.03668606,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.05282795,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:47:00,0.061999403,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.052827895,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.052827895,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.04439009,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.044390135,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.044390123,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:48:00,0.044390123,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.036686078,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.036686078,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.036686067,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.044390142,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.044390123,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.052827932,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:49:00,0.071904644,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.05282791,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.0719047,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.052827932,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.03668609,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.044390127,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:50:00,0.03668606,0,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.052827958,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.052827958,None,None
1423391344167,2015-08-02 05:29:00,2015-08-02 09:50:00,2015-08-02 05:51:00,0.061999455,None,None
