userid,currDatetime,timeSeconds,fallAsleepTime,wakeUpTime,outOfBedTime,movement,moveEvent,sleepQuality
091,8,1370715780,2013-06-08 02:50:00,2013-06-08 10:00:00,2013-06-08 10:00:00,0.0,6,1
091,9,1370786714,2013-06-08 23:30:00,2013-06-09 03:00:00,2013-06-09 03:00:00,0.0,9,2
091,10,1370888820,2013-06-10 00:00:00,2013-06-10 05:00:00,2013-06-10 05:00:00,0.0,5,1
091,11,1370981520,2013-06-11 03:00:00,2013-06-11 12:00:00,2013-06-11 12:00:00,0.0,29,4
091,12,1371069120,2013-06-12 02:30:00,2013-06-12 09:30:00,2013-06-12 09:30:00,4.0,14,3
091,13,1371144480,2013-06-13 05:00:00,2013-06-13 08:43:00,2013-06-13 08:43:00,0.0,44,3
091,14,1371248280,2013-06-14 04:00:00,2013-06-14 13:30:00,2013-06-14 13:30:00,0.0,3,4
091,15,1371344778,2013-06-15 05:08:00,2013-06-15 11:46:00,2013-06-15 11:46:00,0.0,2,2
091,16,1371411720,2013-06-15 23:57:00,2013-06-16 12:49:00,2013-06-16 12:49:00,0.0,2,5
091,17,1371498372,2013-06-17 05:47:00,2013-06-17 12:37:00,2013-06-17 12:37:00,0.0,2,2
091,18,1371592716,2013-06-18 05:00:00,2013-06-18 09:00:00,2013-06-18 09:00:00,0.0,5,1
091,19,1371674099,2013-06-19 04:00:00,2013-06-19 11:00:00,2013-06-19 11:00:00,5.0,15,2
091,20,1371768480,2013-06-20 03:00:00,2013-06-20 04:00:00,2013-06-20 04:00:00,0.0,18,1
091,21,1371837567,2013-06-20 22:00:00,2013-06-21 02:30:00,2013-06-21 02:30:00,0.0,7,1
091,22,1371947168,2013-06-22 05:27:00,2013-06-22 10:00:00,2013-06-22 10:00:00,1.0,34,1
091,23,1372014862,2013-06-22 23:15:00,2013-06-23 09:00:00,2013-06-23 09:00:00,0.0,6,4
091,24,1372116260,2013-06-24 04:25:00,2013-06-24 11:56:00,2013-06-24 11:56:00,0.0,14,2
091,25,1372201090,2013-06-25 03:00:00,2013-06-25 10:00:00,2013-06-25 10:00:00,0.0,17,4
091,26,1372283886,2013-06-26 04:10:00,2013-06-26 09:00:00,2013-06-26 09:00:00,1.0,88,1
091,27,1372359480,2013-06-26 23:00:00,2013-06-27 09:30:00,2013-06-27 09:30:00,0.0,2,2
091,28,1372460882,2013-06-28 07:09:00,2013-06-28 09:28:00,2013-06-28 09:28:00,0.0,1,1
091,29,1372546082,2013-06-29 03:49:00,2013-06-29 12:00:00,2013-06-29 12:00:00,0.0,1,5
091,30,1372637102,2013-06-30 07:07:00,2013-06-30 12:00:00,2013-06-30 12:00:00,0.0,1,3
091,1,1372725747,2013-07-01 04:51:00,2013-07-01 08:00:00,2013-07-01 08:00:00,0.0,25,1
091,2,1372801680,2013-07-02 05:00:00,2013-07-02 09:00:00,2013-07-02 09:00:00,0.0,4,1
091,3,1372891080,2013-07-03 02:39:00,2013-07-03 10:30:00,2013-07-03 10:30:00,0.0,16,1
091,4,1372966320,2013-07-04 04:33:00,2013-07-04 09:00:00,2013-07-04 09:00:00,0.0,15,3
091,5,1373059480,2013-07-05 04:30:00,2013-07-05 09:17:00,2013-07-05 09:17:00,0.0,17,1
091,6,1373155187,2013-07-06 05:00:00,2013-07-06 10:04:00,2013-07-06 10:04:00,0.0,4,3
094,19,1371666120,2013-06-18 23:02:00,2013-06-19 06:11:00,2013-06-19 06:11:00,0.0,0,3
094,20,1371751560,2013-06-19 22:23:00,2013-06-20 06:13:00,2013-06-20 06:13:00,0.0,23,3
094,21,1371838560,2013-06-20 22:34:00,2013-06-21 06:18:00,2013-06-21 06:18:00,0.0,12,3
094,22,1371931923,2013-06-22 00:28:00,2013-06-22 08:21:00,2013-06-22 08:28:00,0.0,28,4
094,23,1372013040,2013-06-22 22:50:00,2013-06-23 08:31:00,2013-06-23 08:34:00,0.0,11,3
094,24,1372100640,2013-06-23 23:13:00,2013-06-24 06:15:00,2013-06-24 06:15:00,0.0,8,4
094,25,1372181280,2013-06-24 21:55:00,2013-06-25 06:00:00,2013-06-25 06:10:00,0.0,26,2
094,26,1372271161,2013-06-25 22:33:00,2013-06-26 06:00:00,2013-06-26 06:15:00,0.0,13,4
094,27,1372356840,2013-06-26 22:38:00,2013-06-27 06:00:00,2013-06-27 06:15:00,1.0,13,2
094,28,1372444800,2013-06-27 22:49:00,2013-06-28 06:00:00,2013-06-28 06:15:00,0.0,40,4
094,29,1372531800,2013-06-28 22:51:00,2013-06-29 08:50:00,2013-06-29 08:50:00,7.0,37,3
094,30,1372617840,2013-06-29 22:50:00,2013-06-30 08:51:00,2013-06-30 08:51:00,0.0,6,3
094,1,1372702320,2013-06-30 22:36:00,2013-07-01 05:45:00,2013-07-01 05:50:00,0.0,13,2
094,2,1372789321,2013-07-01 23:10:00,2013-07-02 05:40:00,2013-07-02 05:40:00,0.0,31,3
094,3,1372877280,2013-07-02 22:53:00,2013-07-03 05:15:00,2013-07-03 05:25:00,0.0,26,4
094,4,1372963832,2013-07-03 22:57:00,2013-07-04 08:07:00,2013-07-04 08:07:00,0.0,24,3
094,5,1373049120,2013-07-04 22:48:00,2013-07-05 06:00:00,2013-07-05 06:15:00,1.0,28,2
094,6,1373135881,2013-07-05 22:39:00,2013-07-06 08:57:00,2013-07-06 08:57:00,0.0,34,3
094,7,1373233080,2013-07-07 01:39:00,2013-07-07 09:52:00,2013-07-07 09:52:00,0.0,11,4
094,8,1373310120,2013-07-07 23:54:00,2013-07-08 05:50:00,2013-07-08 06:10:00,0.0,6,2
094,9,1373393280,2013-07-08 22:20:00,2013-07-09 06:00:00,2013-07-09 06:15:00,0.0,14,4
094,10,1373475960,2013-07-09 21:19:00,2013-07-10 05:10:00,2013-07-10 05:22:00,0.0,22,1
094,11,1373566321,2013-07-10 23:17:00,2013-07-11 05:50:00,2013-07-11 06:03:00,0.0,13,2
094,12,1373652360,2013-07-11 22:17:00,2013-07-12 06:15:00,2013-07-12 06:15:00,0.0,11,4
094,13,1373739841,2013-07-12 22:40:00,2013-07-13 07:11:00,2013-07-13 07:11:00,5.0,35,4
094,14,1373786041,2013-07-14 00:42:00,2013-07-14 08:33:00,2013-07-14 08:33:00,0.0,43,1
094,15,1373906815,2013-07-14 20:57:00,2013-07-15 05:45:00,2013-07-15 05:50:00,0.0,15,4
094,16,1373996040,2013-07-15 21:43:00,2013-07-16 06:00:00,2013-07-16 06:13:00,0.0,22,3
094,17,1374080213,2013-07-16 22:09:00,2013-07-17 05:45:00,2013-07-17 05:53:00,0.0,23,3
099,19,1371664804,2013-06-18 22:05:00,2013-06-19 07:30:00,2013-06-19 07:31:00,5.0,23,3
099,20,1371758241,2013-06-20 00:00:00,2013-06-20 09:10:00,2013-06-20 09:15:00,1.0,26,3
099,21,1371847691,2013-06-21 00:56:00,2013-06-21 09:10:00,2013-06-21 09:20:00,3.0,18,4
099,22,1371947496,2013-06-22 05:02:00,2013-06-22 08:08:00,2013-06-22 08:30:00,0.0,54,2
099,23,1372028461,2013-06-23 03:08:00,2013-06-23 11:35:00,2013-06-23 11:42:00,1.0,13,3
099,24,1372116967,2013-06-24 03:38:00,2013-06-24 09:13:00,2013-06-24 09:15:00,1.0,62,2
099,25,1372201174,2013-06-25 03:06:00,2013-06-25 07:05:00,2013-06-25 07:05:00,1.0,43,2
099,26,1372278764,2013-06-26 00:44:00,2013-06-26 06:00:00,2013-06-26 06:03:00,0.0,59,2
099,27,1372363613,2013-06-27 00:17:00,2013-06-27 11:06:00,2013-06-27 11:07:00,0.0,3,4
099,28,1372454778,2013-06-28 01:30:00,2013-06-28 09:00:00,2013-06-28 09:04:00,1.0,61,4
099,1,1372710180,2013-07-01 00:32:00,2013-07-01 07:28:00,2013-07-01 07:30:00,1.0,39,3
099,2,1372773466,2013-07-02 00:29:00,2013-07-02 07:31:00,2013-07-02 07:31:00,0.0,13,3
099,4,1372967899,2013-07-04 00:03:00,2013-07-04 09:25:00,2013-07-04 09:28:00,0.0,27,3
099,5,1373059445,2013-07-05 02:25:00,2013-07-05 10:06:00,2013-07-05 10:12:00,0.0,56,1
099,6,1373151545,2013-07-06 03:07:00,2013-07-06 10:40:00,2013-07-06 10:50:00,0.0,75,3
099,7,1373226603,2013-07-06 23:58:00,2013-07-07 11:03:00,2013-07-07 11:09:00,1.0,23,4
099,8,1373313176,2013-07-08 00:03:00,2013-07-08 07:15:00,2013-07-08 07:19:00,1.0,34,4
099,9,1373398606,2013-07-08 23:47:00,2013-07-09 07:15:00,2013-07-09 07:18:00,1.0,30,4
099,10,1373488612,2013-07-10 00:41:00,2013-07-10 07:15:00,2013-07-10 07:16:00,0.0,49,2
099,11,1373574167,2013-07-11 00:36:00,2013-07-11 07:15:00,2013-07-11 07:18:00,0.0,24,1
099,12,1373660079,2013-07-12 00:21:00,2013-07-12 07:00:00,2013-07-12 07:01:00,1.0,34,2
099,13,1373760513,2013-07-13 04:13:00,2013-07-13 11:58:00,2013-07-13 12:04:00,2.0,42,3
099,14,1373846920,2013-07-14 04:19:00,2013-07-14 08:57:00,2013-07-14 09:02:00,1.0,100,1
099,15,1373913420,2013-07-14 22:44:00,2013-07-15 07:30:00,2013-07-15 07:32:00,1.0,32,3
099,16,1374002408,2013-07-15 23:35:00,2013-07-16 07:30:00,2013-07-16 07:36:00,2.0,28,3
099,17,1374069410,2013-07-16 23:24:00,2013-07-17 07:31:00,2013-07-17 07:34:00,1.0,5,3
099,29,1372549921,2013-06-29 04:41:00,2013-06-29 09:50:00,2013-06-29 09:50:00,0.0,113,1
099,30,1372617539,2013-06-29 22:49:00,2013-06-30 10:21:00,2013-06-30 10:30:00,0.0,11,4
103,18,1371587161,2013-06-18 01:00:00,2013-06-18 08:29:00,2013-06-18 08:29:00,0.0,16,4
103,19,1371670717,2013-06-18 23:55:00,2013-06-19 07:13:00,2013-06-19 07:13:00,0.0,16,4
103,20,1371762609,2013-06-20 01:15:00,2013-06-20 10:39:00,2013-06-20 10:39:00,1.0,18,4
103,21,1371851160,2013-06-21 01:48:00,2013-06-21 09:28:00,2013-06-21 09:28:00,0.0,24,4
103,22,1371928111,2013-06-21 23:40:00,2013-06-22 07:55:00,2013-06-22 07:58:00,0.0,34,3
103,23,1372018561,2013-06-23 00:26:00,2013-06-23 08:32:00,2013-06-23 08:35:00,0.0,25,4
103,24,1372103122,2013-06-23 23:46:00,2013-06-24 07:11:00,2013-06-24 07:11:00,1.0,15,4
103,25,1372192200,2013-06-25 00:43:00,2013-06-25 07:11:00,2013-06-25 07:11:00,2.0,15,4
103,26,1372274880,2013-06-25 23:45:00,2013-06-26 07:15:00,2013-06-26 07:15:00,0.0,12,2
103,27,1372329360,2013-06-26 14:43:00,2013-06-26 17:45:00,2013-06-26 17:45:00,0.0,13,4
103,27,1372365546,2013-06-27 00:47:00,2013-06-27 07:58:00,2013-06-27 08:12:00,0.0,9,4
103,28,1372453801,2013-06-28 01:18:00,2013-06-28 08:35:00,2013-06-28 08:35:00,0.0,16,4
103,29,1372538410,2013-06-29 00:53:00,2013-06-29 08:15:00,2013-06-29 08:33:00,0.0,19,5
103,30,1372625640,2013-06-30 01:00:00,2013-06-30 08:59:00,2013-06-30 08:59:00,0.0,14,3
103,1,1372710000,2013-07-01 00:30:00,2013-07-01 07:20:00,2013-07-01 07:27:00,0.0,8,2
103,2,1372792680,2013-07-01 23:50:00,2013-07-02 07:21:00,2013-07-02 07:21:00,0.0,15,3
103,3,1372879225,2013-07-02 23:45:00,2013-07-03 07:13:00,2013-07-03 07:13:00,1.0,32,4
103,4,1372976040,2013-07-04 02:20:00,2013-07-04 08:49:00,2013-07-04 08:49:00,0.0,105,3
103,5,1373054281,2013-07-05 00:15:00,2013-07-05 08:40:00,2013-07-05 08:40:00,0.0,25,3
103,6,1373146440,2013-07-06 01:41:00,2013-07-06 10:21:00,2013-07-06 10:21:00,0.0,10,4
103,7,1373190240,2013-07-06 13:45:00,2013-07-06 14:45:00,2013-07-06 14:45:00,0.0,16,3
103,7,1373226257,2013-07-07 00:20:00,2013-07-07 08:46:00,2013-07-07 08:46:00,0.0,15,4
103,8,1373310470,2013-07-07 23:18:00,2013-07-08 07:08:00,2013-07-08 07:08:00,0.0,13,3
103,9,1373400200,2013-07-09 00:19:00,2013-07-09 07:12:00,2013-07-09 07:14:00,0.0,28,3
103,10,1373484960,2013-07-10 00:00:00,2013-07-10 07:21:00,2013-07-10 07:21:00,0.0,20,2
103,11,1373559720,2013-07-10 20:30:00,2013-07-10 22:35:00,2013-07-10 22:35:00,0.0,11,3
103,11,1373570981,2013-07-11 00:22:00,2013-07-11 08:56:00,2013-07-11 08:56:00,1.0,9,2
103,12,1373659418,2013-07-12 00:26:00,2013-07-12 07:58:00,2013-07-12 08:00:00,0.0,12,4
103,13,1373743866,2013-07-12 23:51:00,2013-07-13 08:58:00,2013-07-13 08:58:00,0.0,30,4
103,14,1373822280,2013-07-14 00:40:00,2013-07-14 07:12:00,2013-07-14 07:30:00,0.0,8,4
103,15,1373916001,2013-07-14 23:40:00,2013-07-15 07:07:00,2013-07-15 07:07:00,3.0,14,4
103,16,1373983032,2013-07-15 23:54:00,2013-07-16 06:55:00,2013-07-16 06:55:00,0.0,10,5
106,19,1371669733,2013-06-18 23:27:00,2013-06-19 06:02:00,2013-06-19 06:02:00,1.0,75,4
106,20,1371762200,2013-06-20 01:09:00,2013-06-20 06:20:00,2013-06-20 06:20:00,2.0,96,3
106,21,1371847800,2013-06-21 00:56:00,2013-06-21 06:02:00,2013-06-21 06:02:00,0.0,63,3
106,22,1371929090,2013-06-22 00:27:00,2013-06-22 07:00:00,2013-06-22 07:00:00,0.0,23,4
106,23,1372028594,2013-06-23 03:06:00,2013-06-23 07:19:00,2013-06-23 07:19:00,0.0,53,3
106,24,1372102238,2013-06-23 23:38:00,2013-06-24 06:23:00,2013-06-24 06:23:00,0.0,46,5
106,25,1372205209,2013-06-25 04:07:00,2013-06-25 07:42:00,2013-06-25 07:42:00,0.0,43,4
106,26,1372275220,2013-06-26 01:59:00,2013-06-26 07:34:00,2013-06-26 07:34:00,1.0,52,4
106,27,1372360685,2013-06-26 23:20:00,2013-06-27 05:18:00,2013-06-27 05:18:00,0.0,53,4
106,28,1372452240,2013-06-28 00:45:00,2013-06-28 07:21:00,2013-06-28 07:21:00,5.0,54,5
106,29,1372541525,2013-06-29 01:40:00,2013-06-29 08:33:00,2013-06-29 08:33:00,2.0,27,5
106,30,1372629490,2013-06-30 02:00:00,2013-06-30 07:51:00,2013-06-30 07:51:00,3.0,29,4
106,1,1372710606,2013-07-01 01:06:00,2013-07-01 07:40:00,2013-07-01 07:40:00,0.0,57,4
106,2,1372802885,2013-07-02 02:15:00,2013-07-02 07:53:00,2013-07-02 07:53:00,0.0,64,3
106,3,1372878601,2013-07-03 01:03:00,2013-07-03 08:05:00,2013-07-03 08:05:00,12.0,77,5
106,4,1372975320,2013-07-04 02:06:00,2013-07-04 08:03:00,2013-07-04 08:03:00,0.0,30,5
106,5,1373061360,2013-07-05 02:54:00,2013-07-05 08:02:00,2013-07-05 08:02:00,0.0,55,4
106,6,1373144280,2013-07-06 01:03:00,2013-07-06 07:20:00,2013-07-06 07:20:00,0.0,27,5
106,7,1373230458,2013-07-07 00:57:00,2013-07-07 08:08:00,2013-07-07 08:08:00,0.0,39,5
106,8,1373323321,2013-07-08 02:45:00,2013-07-08 08:42:00,2013-07-08 08:42:00,0.0,38,4
106,9,1373396520,2013-07-08 23:10:00,2013-07-09 08:52:00,2013-07-09 08:52:00,1.0,76,5
106,10,1373500751,2013-07-10 04:04:00,2013-07-10 08:27:00,2013-07-10 08:27:00,0.0,76,3
106,11,1373580525,2013-07-11 02:15:00,2013-07-11 07:23:00,2013-07-11 07:23:00,0.0,60,4
106,12,1373669290,2013-07-12 03:00:00,2013-07-12 07:31:00,2013-07-12 07:31:00,2.0,94,3
106,13,1373757121,2013-07-13 03:16:00,2013-07-13 06:56:00,2013-07-13 06:56:00,1.0,92,4
106,14,1373846369,2013-07-14 04:05:00,2013-07-14 11:25:00,2013-07-14 11:25:00,0.0,49,5
106,15,1373936281,2013-07-15 05:00:00,2013-07-15 09:37:00,2013-07-15 09:37:00,0.0,80,4
106,16,1374005401,2013-07-16 00:15:00,2013-07-16 09:03:00,2013-07-16 09:03:00,0.0,45,5
106,17,1374069406,2013-07-17 01:59:00,2013-07-17 08:35:00,2013-07-17 08:35:00,2.0,30,4
114,19,1371674401,2013-06-19 01:00:00,2013-06-19 08:35:00,2013-06-19 08:45:00,4.0,26,5
114,20,1371762272,2013-06-20 01:10:00,2013-06-20 09:00:00,2013-06-20 09:00:00,0.0,10,4
114,21,1371845161,2013-06-21 00:08:00,2013-06-21 08:06:00,2013-06-21 08:30:00,0.0,35,2
114,22,1371934891,2013-06-22 01:02:00,2013-06-22 08:29:00,2013-06-22 08:36:00,1.0,22,4
114,23,1372006726,2013-06-23 02:36:00,2013-06-23 10:57:00,2013-06-23 10:57:00,0.0,11,2
114,24,1372114921,2013-06-24 03:03:00,2013-06-24 09:18:00,2013-06-24 09:18:00,0.0,13,3
114,25,1372197480,2013-06-25 02:10:00,2013-06-25 10:46:00,2013-06-25 10:46:00,0.0,16,3
114,26,1372278511,2013-06-26 00:30:00,2013-06-26 09:25:00,2013-06-26 09:35:00,1.0,48,4
114,27,1372353841,2013-06-26 22:30:00,2013-06-27 08:01:00,2013-06-27 08:01:00,1.0,5,3
114,28,1372453920,2013-06-28 01:43:00,2013-06-28 08:21:00,2013-06-28 08:47:00,1.0,47,2
114,29,1372538280,2013-06-29 00:48:00,2013-06-29 08:34:00,2013-06-29 09:01:00,0.0,33,4
114,30,1372626361,2013-06-30 01:27:00,2013-06-30 09:58:00,2013-06-30 09:58:00,0.0,2,4
114,1,1372711440,2013-07-01 00:59:00,2013-07-01 08:50:00,2013-07-01 08:50:00,0.0,23,4
114,2,1372798440,2013-07-02 01:00:00,2013-07-02 08:17:00,2013-07-02 08:17:00,0.0,38,4
114,3,1372893361,2013-07-03 03:17:00,2013-07-03 09:20:00,2013-07-03 09:20:00,0.0,32,3
114,4,1372968841,2013-07-04 00:16:00,2013-07-04 06:31:00,2013-07-04 06:31:00,2.0,50,2
114,5,1373059560,2013-07-05 01:59:00,2013-07-05 09:00:00,2013-07-05 09:00:00,1.0,51,3
114,6,1373139961,2013-07-06 00:15:00,2013-07-06 08:25:00,2013-07-06 08:25:00,0.0,43,4
114,7,1373233680,2013-07-07 02:00:00,2013-07-07 08:45:00,2013-07-07 08:59:00,0.0,6,4
114,8,1373310961,2013-07-08 00:40:00,2013-07-08 08:42:00,2013-07-08 08:42:00,0.0,32,3
114,9,1373401920,2013-07-09 00:34:00,2013-07-09 08:25:00,2013-07-09 08:37:00,0.0,23,4
114,10,1373488680,2013-07-10 00:40:00,2013-07-10 08:59:00,2013-07-10 08:59:00,0.0,25,3
114,11,1373576372,2013-07-11 01:01:00,2013-07-11 07:54:00,2013-07-11 07:54:00,0.0,15,3
114,12,1373658361,2013-07-12 00:10:00,2013-07-12 08:09:00,2013-07-12 08:17:00,5.0,1,4
114,13,1373755724,2013-07-13 02:49:00,2013-07-13 09:05:00,2013-07-13 09:19:00,0.0,36,3
114,14,1373839337,2013-07-14 02:04:00,2013-07-14 09:00:00,2013-07-14 09:07:00,1.0,9,3
114,15,1373918881,2013-07-15 00:21:00,2013-07-15 09:06:00,2013-07-15 09:13:00,0.0,18,4
114,16,1374012001,2013-07-16 02:02:00,2013-07-16 09:03:00,2013-07-16 09:03:00,0.0,41,4
114,17,1374069360,2013-07-17 00:00:00,2013-07-17 08:43:00,2013-07-17 08:43:00,0.0,2,3
116,12,1373663640,2013-07-12 01:15:00,2013-07-12 07:11:00,2013-07-12 07:11:00,0.0,50,3
116,13,1373748240,2013-07-13 00:46:00,2013-07-13 07:06:00,2013-07-13 07:06:00,1.0,31,5
116,14,1373794080,2013-07-13 13:30:00,2013-07-13 15:30:00,2013-07-13 15:40:00,0.0,33,3
116,14,1373834887,2013-07-14 01:10:00,2013-07-14 07:00:00,2013-07-14 07:29:00,0.0,37,3
116,15,1373921977,2013-07-15 01:00:00,2013-07-15 07:55:00,2013-07-15 08:00:00,1.0,65,4
116,16,1374002880,2013-07-16 00:29:00,2013-07-16 06:30:00,2013-07-16 07:30:00,1.0,75,3
116,17,1374096480,2013-07-17 02:00:00,2013-07-17 07:20:00,2013-07-17 07:30:00,0.0,47,3
116,18,1374182760,2013-07-18 01:40:00,2013-07-18 07:40:00,2013-07-18 07:40:00,0.0,87,2
116,19,1374271080,2013-07-19 02:05:00,2013-07-19 07:01:00,2013-07-19 07:01:00,3.0,80,2
116,20,1374346680,2013-07-19 23:10:00,2013-07-20 08:30:00,2013-07-20 08:40:00,0.0,68,4
116,21,1374439213,2013-07-21 01:10:00,2013-07-21 07:10:00,2013-07-21 07:40:00,0.0,49,3
116,22,1374523190,2013-07-22 00:15:00,2013-07-22 07:23:00,2013-07-22 07:30:00,0.0,17,4
116,23,1374611353,2013-07-23 01:00:00,2013-07-23 06:52:00,2013-07-23 06:52:00,0.0,44,3
116,24,1374699480,2013-07-24 01:00:00,2013-07-24 07:00:00,2013-07-24 07:11:00,0.0,75,3
116,25,1374782280,2013-07-25 00:10:00,2013-07-25 06:54:00,2013-07-25 07:02:00,1.0,74,2
116,26,1374867165,2013-07-26 00:34:00,2013-07-26 07:03:00,2013-07-26 08:03:00,3.0,32,3
116,27,1374953295,2013-07-27 00:30:00,2013-07-27 07:17:00,2013-07-27 07:17:00,0.0,71,2
116,28,1375046640,2013-07-28 01:25:00,2013-07-28 07:55:00,2013-07-28 08:09:00,0.0,59,3
116,29,1375126080,2013-07-28 23:40:00,2013-07-29 07:00:00,2013-07-29 07:40:00,0.0,40,4
116,30,1375215000,2013-07-30 00:33:00,2013-07-30 06:51:00,2013-07-30 06:51:00,0.0,58,3
116,31,1375303200,2013-07-31 00:45:00,2013-07-31 06:48:00,2013-07-31 07:01:00,1.0,57,3
116,1,1375391802,2013-08-01 01:23:00,2013-08-01 06:57:00,2013-08-01 07:59:00,2.0,54,2
116,2,1375478640,2013-08-02 01:28:00,2013-08-02 07:30:00,2013-08-02 07:30:00,0.0,51,3
116,3,1375555320,2013-08-02 23:12:00,2013-08-03 07:23:00,2013-08-03 08:23:00,1.0,15,3
116,4,1375651440,2013-08-04 01:25:00,2013-08-04 08:06:00,2013-08-04 08:45:00,0.0,28,2
116,5,1375738200,2013-08-05 01:33:00,2013-08-05 08:30:00,2013-08-05 08:30:00,0.0,49,2
116,6,1375816680,2013-08-05 23:23:00,2013-08-06 07:40:00,2013-08-06 07:40:00,0.0,41,4
116,7,1375908219,2013-08-07 01:02:00,2013-08-07 08:09:00,2013-08-07 08:09:00,0.0,49,3
116,8,1375996827,2013-08-08 01:23:00,2013-08-08 08:31:00,2013-08-08 08:32:00,1.0,63,3
116,9,1376078280,2013-08-09 00:00:00,2013-08-09 07:50:00,2013-08-09 07:50:00,0.0,51,2
116,10,1376161800,2013-08-09 23:45:00,2013-08-10 08:29:00,2013-08-10 08:47:00,1.0,75,3
116,11,1376256512,2013-08-11 01:36:00,2013-08-11 07:58:00,2013-08-11 07:58:00,1.0,23,2
116,12,1376315826,2013-08-12 00:40:00,2013-08-12 07:40:00,2013-08-12 07:40:00,3.0,9,3
117,12,1373654882,2013-07-11 22:55:00,2013-07-12 06:50:00,2013-07-12 07:12:00,0.0,14,3
117,13,1373707109,2013-07-12 13:23:00,2013-07-12 16:29:00,2013-07-12 16:29:00,0.0,13,3
117,13,1373744850,2013-07-13 00:00:00,2013-07-13 07:09:00,2013-07-13 07:09:00,1.0,4,3
117,14,1373835001,2013-07-14 01:10:00,2013-07-14 07:43:00,2013-07-14 07:52:00,0.0,12,4
117,15,1373920304,2013-07-15 00:37:00,2013-07-15 08:24:00,2013-07-15 08:31:00,0.0,2,4
117,16,1374002551,2013-07-15 23:37:00,2013-07-16 07:14:00,2013-07-16 07:22:00,0.0,30,2
117,17,1374089521,2013-07-16 23:39:00,2013-07-17 07:37:00,2013-07-17 07:37:00,0.0,4,2
117,18,1374176310,2013-07-17 23:44:00,2013-07-18 07:47:00,2013-07-18 07:47:00,1.0,31,3
117,19,1374261720,2013-07-18 23:27:00,2013-07-19 07:08:00,2013-07-19 07:08:00,4.0,19,3
117,20,1374347640,2013-07-19 23:26:00,2013-07-20 08:43:00,2013-07-20 08:43:00,0.0,21,2
117,21,1374438960,2013-07-21 00:44:00,2013-07-21 08:00:00,2013-07-21 08:21:00,0.0,23,4
117,22,1374523081,2013-07-22 00:10:00,2013-07-22 08:22:00,2013-07-22 08:22:00,0.0,5,2
117,23,1374607347,2013-07-23 00:20:00,2013-07-23 07:56:00,2013-07-23 07:56:00,0.0,10,3
117,24,1374698280,2013-07-24 00:45:00,2013-07-24 08:10:00,2013-07-24 08:10:00,0.0,22,4
117,25,1374780763,2013-07-24 23:55:00,2013-07-25 07:29:00,2013-07-25 07:29:00,0.0,4,3
117,26,1374865089,2013-07-26 00:00:00,2013-07-26 08:10:00,2013-07-26 08:10:00,0.0,1,3
117,27,1374951481,2013-07-26 23:11:00,2013-07-27 07:19:00,2013-07-27 07:21:00,0.0,19,4
117,28,1375037881,2013-07-27 23:04:00,2013-07-28 08:08:00,2013-07-28 08:08:00,0.0,20,4
117,29,1375125481,2013-07-28 23:25:00,2013-07-29 08:00:00,2013-07-29 08:00:00,0.0,2,4
117,30,1375210681,2013-07-29 23:48:00,2013-07-30 07:00:00,2013-07-30 07:10:00,0.0,7,4
117,31,1375297123,2013-07-30 23:15:00,2013-07-31 07:44:00,2013-07-31 08:00:00,0.0,1,4
117,1,1375386360,2013-08-01 00:00:00,2013-08-01 07:29:00,2013-08-01 07:29:00,0.0,34,3
117,2,1375477561,2013-08-02 01:41:00,2013-08-02 08:34:00,2013-08-02 08:34:00,0.0,3,3
117,3,1375557600,2013-08-02 23:23:00,2013-08-03 07:35:00,2013-08-03 07:35:00,0.0,1,3
117,4,1375651320,2013-08-04 01:31:00,2013-08-04 08:52:00,2013-08-04 08:52:00,0.0,27,4
117,5,1375728957,2013-08-04 23:11:00,2013-08-05 08:20:00,2013-08-05 08:20:00,0.0,1,4
117,6,1375816680,2013-08-05 23:30:00,2013-08-06 08:38:00,2013-08-06 08:38:00,0.0,23,3
117,7,1375906321,2013-08-07 00:57:00,2013-08-07 08:57:00,2013-08-07 08:57:00,0.0,11,3
117,8,1375995841,2013-08-08 01:05:00,2013-08-08 08:58:00,2013-08-08 08:58:00,0.0,27,2
117,9,1376077200,2013-08-08 23:54:00,2013-08-09 06:15:00,2013-08-09 06:15:00,0.0,12,3
117,10,1376163481,2013-08-09 23:44:00,2013-08-10 08:47:00,2013-08-10 08:47:00,1.0,64,2
117,11,1376250371,2013-08-11 00:24:00,2013-08-11 09:36:00,2013-08-11 09:36:00,0.0,2,2
117,12,1376315770,2013-08-11 23:00:00,2013-08-12 08:23:00,2013-08-12 08:23:00,0.0,4,2
